title,description,timestamp,concat,relevance,score
"Gaza Envoy Says Plan Underway to Advance Peace, Disarm Hamas","US President Donald Trump’s Board of Peace for Gaza is preparing a 15-point plan for the disarmament of Hamas, a key obstruction to reconstruction and rehabilitation efforts in the war-ravaged territory.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=17, tm_min=39, tm_sec=17, tm_wday=2, tm_yday=133, tm_isdst=0)","Gaza Envoy Says Plan Underway to Advance Peace, Disarm Hamas | US President Donald Trump’s Board of Peace for Gaza is preparing a 15-point plan for the disarmament of Hamas, a key obstruction to reconstruction and rehabilitation efforts in the war-ravaged territory.",-1,0.4497099816799164
Leftist Sánchez to Take On Fujimori in Peru’s Presidential Runoff,"Left-wing lawmaker Roberto Sánchez has enough votes to squeak by another contender and advance to Peru’s presidential runoff against conservative Keiko Fujimori, according to totals published by the elections regulator after weeks of adjudicating disputed ballots.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=17, tm_min=38, tm_sec=0, tm_wday=2, tm_yday=133, tm_isdst=0)","Leftist Sánchez to Take On Fujimori in Peru’s Presidential Runoff | Left-wing lawmaker Roberto Sánchez has enough votes to squeak by another contender and advance to Peru’s presidential runoff against conservative Keiko Fujimori, according to totals published by the elections regulator after weeks of adjudicating disputed ballots.",-1,0.8483614921569824
Israel’s Netanyahu Made ‘Secret’ UAE Visit During War With Iran,"Israel’s government said Prime Minister Benjamin Netanyahu made a “secret visit” to the United Arab Emirates, underlining the growing ties between the countries since the start of the Iran war.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=17, tm_min=33, tm_sec=7, tm_wday=2, tm_yday=133, tm_isdst=0)","Israel’s Netanyahu Made ‘Secret’ UAE Visit During War With Iran | Israel’s government said Prime Minister Benjamin Netanyahu made a “secret visit” to the United Arab Emirates, underlining the growing ties between the countries since the start of the Iran war.",-1,0.7229169607162476
Senators Advance Resolution to Block Their Pay During Shutdowns,Senators would forgo their pay during future government shutdowns under a measure that just cleared a key initial procedural hurdle on the floor Wednesday.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=17, tm_min=19, tm_sec=19, tm_wday=2, tm_yday=133, tm_isdst=0)",Senators Advance Resolution to Block Their Pay During Shutdowns | Senators would forgo their pay during future government shutdowns under a measure that just cleared a key initial procedural hurdle on the floor Wednesday.,-1,0.7200139760971069
"Private Credit, Retail Fraud Top SEC’s Enforcement Priority List","The new head of the US Securities and Exchange Commission’s enforcement division is keeping an eye on stress in the private credit market and retail investor fraud, signaling the top cop’s priorities a week into the job.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=16, tm_min=50, tm_sec=44, tm_wday=2, tm_yday=133, tm_isdst=0)","Private Credit, Retail Fraud Top SEC’s Enforcement Priority List | The new head of the US Securities and Exchange Commission’s enforcement division is keeping an eye on stress in the private credit market and retail investor fraud, signaling the top cop’s priorities a week into the job.",-1,0.9860341548919678
EU Seeks to Shield Farmers From War-Induced Fertilizer Shock,The European Union is considering stockpiling fertilizers and providing relief for farmers as part of measures aimed at tackling soaring costs caused by the Middle East conflict.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=16, tm_min=45, tm_sec=57, tm_wday=2, tm_yday=133, tm_isdst=0)",EU Seeks to Shield Farmers From War-Induced Fertilizer Shock | The European Union is considering stockpiling fertilizers and providing relief for farmers as part of measures aimed at tackling soaring costs caused by the Middle East conflict.,-1,0.7704097628593445
Ukraine Comes Under Major Russian Drone Strikes Near NATO Border,"Ukraine came under “one of the longest” Russian attacks with drone barrages targeting regions close to the border with NATO members in the western and southwestern part of the country, according to President Volodymyr Zelenskiy.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=16, tm_min=39, tm_sec=48, tm_wday=2, tm_yday=133, tm_isdst=0)","Ukraine Comes Under Major Russian Drone Strikes Near NATO Border | Ukraine came under “one of the longest” Russian attacks with drone barrages targeting regions close to the border with NATO members in the western and southwestern part of the country, according to President Volodymyr Zelenskiy.",-1,0.9665027260780334
Marcos Calls for Calm as Shots Ring Out at Philippine Senate,Gunshots were fired at the Philippine Senate on Wednesday evening where a lawmaker wanted by the International Criminal Court has sought refuge. President Ferdinand Marcos Jr. called for calm and denied any government involvement in the incident.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=12, tm_min=6, tm_sec=38, tm_wday=2, tm_yday=133, tm_isdst=0)",Marcos Calls for Calm as Shots Ring Out at Philippine Senate | Gunshots were fired at the Philippine Senate on Wednesday evening where a lawmaker wanted by the International Criminal Court has sought refuge. President Ferdinand Marcos Jr. called for calm and denied any government involvement in the incident.,-1,0.9572275280952454
"At China Summit, Trump Has CEOs, But Xi Has Leverage","<p>The Iran war pulls US attention away from the key agenda of trade, tech and Taiwan.</p>","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=16, tm_min=7, tm_sec=56, tm_wday=2, tm_yday=133, tm_isdst=0)","At China Summit, Trump Has CEOs, But Xi Has Leverage | <p>The Iran war pulls US attention away from the key agenda of trade, tech and Taiwan.</p>",1,0.9840269088745117
Farage Faces Inquiry Into £5 Million From Crypto Investor,The UK’s parliamentary standards commissioner launched an inquiry into whether Nigel Farage breached the House of Commons Code of Conduct by failing to declare a £5 million ($6.8 million) gift from Christopher Harborne.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=12, tm_min=19, tm_sec=48, tm_wday=2, tm_yday=133, tm_isdst=0)",Farage Faces Inquiry Into £5 Million From Crypto Investor | The UK’s parliamentary standards commissioner launched an inquiry into whether Nigel Farage breached the House of Commons Code of Conduct by failing to declare a £5 million ($6.8 million) gift from Christopher Harborne.,-1,0.8972362875938416
Germany Weighs €3 Billion in Subsidy Cuts to Ease Budget Strain,"Chancellor Friedrich Merz’s coalition agreed to scale back subsides worth about €3 billion ($3.5 billion) to create fiscal space for tax relief for lower-income households, according to people familiar with the discussions.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=15, tm_min=54, tm_sec=55, tm_wday=2, tm_yday=133, tm_isdst=0)","Germany Weighs €3 Billion in Subsidy Cuts to Ease Budget Strain | Chancellor Friedrich Merz’s coalition agreed to scale back subsides worth about €3 billion ($3.5 billion) to create fiscal space for tax relief for lower-income households, according to people familiar with the discussions.",-1,0.8780091404914856
Starmer Rival Streeting Prepares to Resign and Challenge Prime Minister,"The UK’s governing Labour Party was headed for a divisive battle over the country’s top political office, as a leading Cabinet member prepared to challenge Prime Minister Keir Starmer.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=10, tm_min=33, tm_sec=43, tm_wday=2, tm_yday=133, tm_isdst=0)","Starmer Rival Streeting Prepares to Resign and Challenge Prime Minister | The UK’s governing Labour Party was headed for a divisive battle over the country’s top political office, as a leading Cabinet member prepared to challenge Prime Minister Keir Starmer.",-1,0.9867625832557678
Gunshots Ring Out in the Philippine Senate Building,Gunshots could be heard inside the Philippine Senate on Wednesday evening. A lawmaker wanted by the International Criminal Court has been living in the complex since Monday. Senator Ronald Dela Rosa is wanted for his alleged role in crimes related to a deadly crackdown on illegal drugs. The country's interior secretary said no one was hit or wounded by the gunshots.  (Source: Bloomberg),"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=15, tm_min=41, tm_sec=45, tm_wday=2, tm_yday=133, tm_isdst=0)",Gunshots Ring Out in the Philippine Senate Building | Gunshots could be heard inside the Philippine Senate on Wednesday evening. A lawmaker wanted by the International Criminal Court has been living in the complex since Monday. Senator Ronald Dela Rosa is wanted for his alleged role in crimes related to a deadly crackdown on illegal drugs. The country's interior secretary said no one was hit or wounded by the gunshots.  (Source: Bloomberg),-1,0.9077258706092834
Nvidia’s CEO Joins Trump in China With AI in the Spotlight,"Nvidia Corp. co-founder Jensen Huang joined US President Donald Trump on his visit to China as a last-minute addition, thrusting AI and technology into the spotlight before a high-stakes Beijing summit.
Annmarie Hordern, Bloomberg Surveillance TV Co-Host, discusses the President's trip and why several US business leaders will be in attendance. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=15, tm_min=18, tm_sec=28, tm_wday=2, tm_yday=133, tm_isdst=0)","Nvidia’s CEO Joins Trump in China With AI in the Spotlight | Nvidia Corp. co-founder Jensen Huang joined US President Donald Trump on his visit to China as a last-minute addition, thrusting AI and technology into the spotlight before a high-stakes Beijing summit.
Annmarie Hordern, Bloomberg Surveillance TV Co-Host, discusses the President's trip and why several US business leaders will be in attendance. (Source: Bloomberg)",1,0.872530996799469
Sheinbaum Denies That CIA Agents Are Operating in Mexico,Mexico’s President Claudia Sheinbaum refuted a report that the US Central Intelligence Agency helped assassinate cartel members in Mexican territory earlier this year with an explosive hidden in a car.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=15, tm_min=10, tm_sec=45, tm_wday=2, tm_yday=133, tm_isdst=0)",Sheinbaum Denies That CIA Agents Are Operating in Mexico | Mexico’s President Claudia Sheinbaum refuted a report that the US Central Intelligence Agency helped assassinate cartel members in Mexican territory earlier this year with an explosive hidden in a car.,-1,0.9110139012336731
Marcos Says Government Not Involved as Gunshots Heard in Senate,Philippine President Ferdinand Marcos Jr. said the government was not involved in an incident where gunshots were heard at the Senate building late Wednesday.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=15, tm_min=2, tm_sec=56, tm_wday=2, tm_yday=133, tm_isdst=0)",Marcos Says Government Not Involved as Gunshots Heard in Senate | Philippine President Ferdinand Marcos Jr. said the government was not involved in an incident where gunshots were heard at the Senate building late Wednesday.,-1,0.854927659034729
Trump Lands in China for Xi Trade Summit With Iran War in Limbo,"President Donald Trump arrived in Beijing for the first state visit to China by a US leader in nine years, as the world’s two largest economies look to stabilize ties with a summit playing out against the backdrop of the Iran war.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=11, tm_min=53, tm_sec=17, tm_wday=2, tm_yday=133, tm_isdst=0)","Trump Lands in China for Xi Trade Summit With Iran War in Limbo | President Donald Trump arrived in Beijing for the first state visit to China by a US leader in nine years, as the world’s two largest economies look to stabilize ties with a summit playing out against the backdrop of the Iran war.",1,0.986500084400177
"Hackers Are Already Using AI to Beef Up Their Attacks, Hide Their Activity","Security personnel are catching attackers in new ways, too.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=19, tm_min=22, tm_sec=26, tm_wday=2, tm_yday=133, tm_isdst=0)","Hackers Are Already Using AI to Beef Up Their Attacks, Hide Their Activity | Security personnel are catching attackers in new ways, too.",1,0.22156769037246704
