title,description,timestamp,concat,relevant,score
NYSE’s Owner Plans Its Own Futures Market for Computing Power,"Intercontinental Exchange Inc., owner of the New York Stock Exchange, is adding futures contracts for computing power as the market for tracking the price of what’s driving AI technology continues to develop.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=12, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)","NYSE’s Owner Plans Its Own Futures Market for Computing Power | Intercontinental Exchange Inc., owner of the New York Stock Exchange, is adding futures contracts for computing power as the market for tracking the price of what’s driving AI technology continues to develop.",1,0.5520567893981934
"AI Rollout to Boost Metals-Rich EM Currencies, Barclays Says","Currencies of emerging-market nations that produce the metals and minerals key to artificial intelligence are set to get a boost in the coming years, according to Barclays Plc.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=11, tm_min=25, tm_sec=5, tm_wday=1, tm_yday=139, tm_isdst=0)","AI Rollout to Boost Metals-Rich EM Currencies, Barclays Says | Currencies of emerging-market nations that produce the metals and minerals key to artificial intelligence are set to get a boost in the coming years, according to Barclays Plc.",1,0.2778647243976593
"EDP CEO on War Impact, Data Center Demand","Miguel Stilwell d'Andrade, CEO of Portuguese utility, EDP, discussed the impact of the Iran war on energy markets, a renewed push for European energy independence and growing demand for energy from data centers. Stilwell d'Andrade joined Anna Edwards, Guy Johnson and Tom Mackenzie on Bloomberg's The Opening Trade.   (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=12, tm_min=10, tm_sec=29, tm_wday=1, tm_yday=139, tm_isdst=0)","EDP CEO on War Impact, Data Center Demand | Miguel Stilwell d'Andrade, CEO of Portuguese utility, EDP, discussed the impact of the Iran war on energy markets, a renewed push for European energy independence and growing demand for energy from data centers. Stilwell d'Andrade joined Anna Edwards, Guy Johnson and Tom Mackenzie on Bloomberg's The Opening Trade.   (Source: Bloomberg)",1,0.42363685369491577
Why the Iran War Is a Boost for Stalled Russia-China Gas Pipeline,The Iran war and resulting energy crisis could inject new urgency into plans for a major natural gas pipeline between Russia and China.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=12, tm_min=9, tm_sec=21, tm_wday=1, tm_yday=139, tm_isdst=0)",Why the Iran War Is a Boost for Stalled Russia-China Gas Pipeline | The Iran war and resulting energy crisis could inject new urgency into plans for a major natural gas pipeline between Russia and China.,1,0.5434690713882446
Nickel Spikes as Risks to Supply Grow in Top Producer Indonesia,"Nickel prices spiked following a report of further output cuts in Indonesia, and as the top producer of the metal took steps to control its commodities exports.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=8, tm_min=23, tm_sec=3, tm_wday=1, tm_yday=139, tm_isdst=0)","Nickel Spikes as Risks to Supply Grow in Top Producer Indonesia | Nickel prices spiked following a report of further output cuts in Indonesia, and as the top producer of the metal took steps to control its commodities exports.",1,0.9608415961265564
Russian Oil Flows Rebound as Key Black Sea Port Fully Restarted,<p>Loading resumes through all berths at Novorossiysk crude oil terminal</p>,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=11, tm_min=44, tm_sec=41, tm_wday=1, tm_yday=139, tm_isdst=0)",Russian Oil Flows Rebound as Key Black Sea Port Fully Restarted | <p>Loading resumes through all berths at Novorossiysk crude oil terminal</p>,1,0.48755142092704773
NextEra’s Mega-Deal Heralds the Age of the Battery,The US utility is homing in on energy storage as ballooning data-center growth drives demand.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=11, tm_min=41, tm_sec=25, tm_wday=1, tm_yday=139, tm_isdst=0)",NextEra’s Mega-Deal Heralds the Age of the Battery | The US utility is homing in on energy storage as ballooning data-center growth drives demand.,1,0.7070508599281311
"US Stock Futures Drop as Semiconductor Stocks Slip, Yields Climb",US futures ticked lower with 10-year Treasury yields climbing above 4.6%. Major semiconductor stocks like Micron Technology Inc. and Nvidia Corp. extended declines.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=11, tm_min=31, tm_sec=27, tm_wday=1, tm_yday=139, tm_isdst=0)","US Stock Futures Drop as Semiconductor Stocks Slip, Yields Climb | US futures ticked lower with 10-year Treasury yields climbing above 4.6%. Major semiconductor stocks like Micron Technology Inc. and Nvidia Corp. extended declines.",1,0.9428760409355164
"AI Moving From ‘Hype’ to Real Execution, JPMorgan’s Brunner Says","Enthusiasm for artificial intelligence is no longer just rosy predictions about the future, with the technology now making significant real-world impacts, according to Kevin Brunner, JPMorgan Chase &amp; Co.’s global chair of investment banking and mergers and acquisitions.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=11, tm_min=22, tm_sec=13, tm_wday=1, tm_yday=139, tm_isdst=0)","AI Moving From ‘Hype’ to Real Execution, JPMorgan’s Brunner Says | Enthusiasm for artificial intelligence is no longer just rosy predictions about the future, with the technology now making significant real-world impacts, according to Kevin Brunner, JPMorgan Chase &amp; Co.’s global chair of investment banking and mergers and acquisitions.",1,0.4489094316959381
US Yields Near 2007 Highs; AI Push Fuels Job Cuts | Bloomberg Brief 5/19/2026,"US equity futures slide and 30-year Treasury yield flirts with levels last seen in 2007. President Trump calls off scheduled strikes on Iran after Persian Gulf allies sought more time to work out a deal. Standard Chartered plans to eliminate nearly 8,000 jobs as the firm shift to AI, while Meta reassigns workers to AI roles ahead of planned job cuts. Christopher Hodge of Natixis discusses the challenges ahead for the Federal Reserve amid price pressure. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=11, tm_min=19, tm_sec=24, tm_wday=1, tm_yday=139, tm_isdst=0)","US Yields Near 2007 Highs; AI Push Fuels Job Cuts | Bloomberg Brief 5/19/2026 | US equity futures slide and 30-year Treasury yield flirts with levels last seen in 2007. President Trump calls off scheduled strikes on Iran after Persian Gulf allies sought more time to work out a deal. Standard Chartered plans to eliminate nearly 8,000 jobs as the firm shift to AI, while Meta reassigns workers to AI roles ahead of planned job cuts. Christopher Hodge of Natixis discusses the challenges ahead for the Federal Reserve amid price pressure. (Source: Bloomberg)",1,0.8796969056129456
"UK On Verge of Trade Deal With Gulf States, Says Head of GCC","The UK is set to finalize a long-awaited trade deal with the Gulf Cooperation Council on Wednesday, according to Saudi Arabian state media, deepening its ties with the oil-rich nations at a time of rising geopolitical tension and economic pressures.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=12, tm_min=51, tm_sec=13, tm_wday=1, tm_yday=139, tm_isdst=0)","UK On Verge of Trade Deal With Gulf States, Says Head of GCC | The UK is set to finalize a long-awaited trade deal with the Gulf Cooperation Council on Wednesday, according to Saudi Arabian state media, deepening its ties with the oil-rich nations at a time of rising geopolitical tension and economic pressures.",1,0.7731307744979858
EU Ties Ukraine’s €90 Billion Aid to Unpopular Tax Steps,"The European Union will tie some payouts from the €90 billion ($105 billion) aid package for Ukraine to an unpopular tax change already demanded by the International Monetary Fund, people familiar with the matter said.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=17, tm_min=16, tm_sec=40, tm_wday=0, tm_yday=138, tm_isdst=0)","EU Ties Ukraine’s €90 Billion Aid to Unpopular Tax Steps | The European Union will tie some payouts from the €90 billion ($105 billion) aid package for Ukraine to an unpopular tax change already demanded by the International Monetary Fund, people familiar with the matter said.",1,0.5042113065719604
Mamdani Meets Wall Street CEOs as Tax Pitch Roils City’s Wealthy,"Zohran Mamdani held individual meetings with Jamie Dimon, chief executive officer at JPMorgan Chase &amp; Co., and Goldman Sachs Group Inc. CEO David Solomon, as New York City’s democratic socialist mayor seeks to build relations with the business community.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=18, tm_min=0, tm_sec=49, tm_wday=0, tm_yday=138, tm_isdst=0)","Mamdani Meets Wall Street CEOs as Tax Pitch Roils City’s Wealthy | Zohran Mamdani held individual meetings with Jamie Dimon, chief executive officer at JPMorgan Chase &amp; Co., and Goldman Sachs Group Inc. CEO David Solomon, as New York City’s democratic socialist mayor seeks to build relations with the business community.",1,0.6424885392189026
Ukraine Sees US Seeking Technology Transfers in Drone Deal,"Kyiv has said that the US is seeking the transfer of technology and access to intellectual property rights from Ukraine as part of a drone deal that is awaiting approval at the highest political level, a person familiar with the matter said.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=10, tm_min=33, tm_sec=13, tm_wday=1, tm_yday=139, tm_isdst=0)","Ukraine Sees US Seeking Technology Transfers in Drone Deal | Kyiv has said that the US is seeking the transfer of technology and access to intellectual property rights from Ukraine as part of a drone deal that is awaiting approval at the highest political level, a person familiar with the matter said.",1,0.669204592704773
"Japan’s Takaichi, South Korea’s Lee Vow Deeper Energy Ties",Japanese Prime Minister Sanae Takaichi and South Korean President Lee Jae Myung vowed to boost cooperation on energy and security while deepening partnerships with other friendly nations amid increasing geopolitical uncertainty.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=23, tm_min=55, tm_sec=50, tm_wday=0, tm_yday=138, tm_isdst=0)","Japan’s Takaichi, South Korea’s Lee Vow Deeper Energy Ties | Japanese Prime Minister Sanae Takaichi and South Korean President Lee Jae Myung vowed to boost cooperation on energy and security while deepening partnerships with other friendly nations amid increasing geopolitical uncertainty.",1,0.9377259612083435
Oil Falls as Trump Says He Called Off Iran Strike,"Oil declined as US President Donald Trump said he'd called off a planned strike on Iran at the request of Gulf allies, who noted that ""serious negotiations"" are underway. Bloomberg's Anthony di Paola reports. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=8, tm_min=29, tm_sec=44, tm_wday=1, tm_yday=139, tm_isdst=0)","Oil Falls as Trump Says He Called Off Iran Strike | Oil declined as US President Donald Trump said he'd called off a planned strike on Iran at the request of Gulf allies, who noted that ""serious negotiations"" are underway. Bloomberg's Anthony di Paola reports. (Source: Bloomberg)",1,0.8137199282646179
Marcos Says Philippines Would Be Involved in Any Taiwan Conflict,"The Philippines would likely be involved in any conflict over Taiwan due to its proximity to the island democracy claimed by China, President Ferdinand Marcos Jr. said, reiterating a stance that risks angering Beijing.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=2, tm_min=0, tm_sec=15, tm_wday=1, tm_yday=139, tm_isdst=0)","Marcos Says Philippines Would Be Involved in Any Taiwan Conflict | The Philippines would likely be involved in any conflict over Taiwan due to its proximity to the island democracy claimed by China, President Ferdinand Marcos Jr. said, reiterating a stance that risks angering Beijing.",1,0.9057295918464661
Global Inflation Weighs on G-7 as Higher Bond Yields Persist,Global finance chiefs are coming to terms with the new economic reality that a consumer-price shock they had hopes of skirting is looking likely to endure.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=7, tm_min=48, tm_sec=55, tm_wday=1, tm_yday=139, tm_isdst=0)",Global Inflation Weighs on G-7 as Higher Bond Yields Persist | Global finance chiefs are coming to terms with the new economic reality that a consumer-price shock they had hopes of skirting is looking likely to endure.,1,0.9394705891609192
"Economic Outlook at Risk of Further Deterioration, OECD Says","Risks to the global economy have worsened as the conflict in the Middle East drags on, OECD Secretary General Mathias Cormann said on the sidelines of a Group of Seven meeting.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=7, tm_min=4, tm_sec=37, tm_wday=1, tm_yday=139, tm_isdst=0)","Economic Outlook at Risk of Further Deterioration, OECD Says | Risks to the global economy have worsened as the conflict in the Middle East drags on, OECD Secretary General Mathias Cormann said on the sidelines of a Group of Seven meeting.",1,0.7463701367378235
Iran War: Trump Holds Off on New Strikes | Daybreak Europe 05/19/2026,"Bloomberg Daybreak Europe is your essential morning viewing to stay ahead. Live from London, we set the agenda for your day, catching you up with overnight markets news from the US and Asia. And we'll tell you what matters for investors in Europe, giving you insight before trading begins.

On today's show, President Trump says he's called off fresh attacks on Iran that had been planned for Tuesday, after an appeal by leaders in the Middle East. The US President says Saudi Arabia, Qatar, the UAE and others have told him they're ""getting very close to making a deal"". Oil slipped on the news, but stocks in Asia and US futures fell, as optimism faded for a deal to end the war.

European Union officials are due to meet to try to finalize the trade deal with the US. Failure to reach an agreement could mean missing President Trump's July 4 deadline, risking a fresh round of tariff escalation. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=6, tm_min=53, tm_sec=39, tm_wday=1, tm_yday=139, tm_isdst=0)","Iran War: Trump Holds Off on New Strikes | Daybreak Europe 05/19/2026 | Bloomberg Daybreak Europe is your essential morning viewing to stay ahead. Live from London, we set the agenda for your day, catching you up with overnight markets news from the US and Asia. And we'll tell you what matters for investors in Europe, giving you insight before trading begins.

On today's show, President Trump says he's called off fresh attacks on Iran that had been planned for Tuesday, after an appeal by leaders in the Middle East. The US President says Saudi Arabia, Qatar, the UAE and others have told him they're ""getting very close to making a deal"". Oil slipped on the news, but stocks in Asia and US futures fell, as optimism faded for a deal to end the war.

European Union officials are due to meet to try to finalize the trade deal with the US. Failure to reach an agreement could mean missing President Trump's July 4 deadline, risking a fresh round of tariff escalation. (Source: Bloomberg)",1,0.8204514384269714
